model,seed,plant,scan,n_points,mIoU_global,IoU_c1_global,IoU_c2_global,J_IoU_c1_r1,J_IoU_c1_r10,J_IoU_c1_r2,J_IoU_c1_r5,J_IoU_c2_r1,J_IoU_c2_r10,J_IoU_c2_r2,J_IoU_c2_r5,J_band_share_r1,J_band_share_r10,J_band_share_r2,J_band_share_r5,J_hidden_gap_r1,J_hidden_gap_r10,J_hidden_gap_r2,J_hidden_gap_r5,J_mIoU_r1,J_mIoU_r10,J_mIoU_r2,J_mIoU_r5,O_IoU_c1_r1,O_IoU_c1_r10,O_IoU_c1_r2,O_IoU_c1_r5,O_IoU_c2_r1,O_IoU_c2_r10,O_IoU_c2_r2,O_IoU_c2_r5,O_band_share_r1,O_band_share_r10,O_band_share_r2,O_band_share_r5,O_hidden_gap_r1,O_hidden_gap_r10,O_hidden_gap_r2,O_hidden_gap_r5,O_mIoU_r1,O_mIoU_r10,O_mIoU_r2,O_mIoU_r5
semseg-spunet-pheno4d-maize,2,Maize01,M01_0313_a,1554168,0.5027724045609155,0.48975271442672347,0.5157920946951076,0.48767073058942156,0.6477911089534641,0.5267583341576813,0.5830745724284094,0.0,0.4118906621164977,0.0,0.03990008101539293,0.008270019714728395,0.08313258283531767,0.017249743914428812,0.04058891960199927,0.25893703926620476,-0.027068480974065445,0.23939323748207492,0.19128507783901438,0.24383536529471078,0.529840885534981,0.2633791670788406,0.31148732672190116,0.5143519114429141,0.5957920337738619,0.5128949978744509,0.465677249671238,0.0,0.4118906621164977,0.0,0.03990008101539293,0.004998816086806575,0.0359645804057219,0.009081386310875015,0.017505186054532072,0.24559644883945847,-0.0010689433842642204,0.24632490562369008,0.2499837392176001,0.2571759557214571,0.5038413479451798,0.25644749893722546,0.25278866534331546
semseg-spunet-pheno4d-maize,2,Maize01,M01_0315_a,1301557,0.5067491231950731,0.5455599696879234,0.46793827670222277,0.5848279917671273,0.951141720059838,0.7090267271810389,0.8849298677125573,0.718978102189781,0.9836834208552138,0.8302990897269181,0.9528114265051528,0.004201890504987488,0.06953517978851484,0.008962342794053583,0.0266388640681891,-0.145153923783381,-0.4606634472624527,-0.2629137852589054,-0.4121215239137819,0.6519030469784541,0.9674125704575258,0.7696629084539786,0.918870647108855,0.6685314685314685,0.9833700787401575,0.8555008210180624,0.9526796917010217,0.718978102189781,0.9836834208552138,0.8302990897269181,0.9528114265051528,0.001003413603860607,0.02428860203586935,0.0023871409396591927,0.008337706300991812,-0.1870056621655516,-0.47677762660261247,-0.33615083217741715,-0.4459964359080142,0.6937547853606247,0.9835267497976856,0.8428999553724903,0.9527455591030873
semseg-spunet-pheno4d-maize,2,Maize01,M01_0317_a,803846,0.8725253498337934,0.8540342368455037,0.891016462822083,0.457288662081207,0.7811863321497177,0.5550481362626511,0.7154659616655651,0.23515579071134626,0.6430508074973477,0.3039405684754522,0.49282296650717705,0.006264881581795518,0.08452862861791935,0.013090815902548498,0.03494450429559891,0.5263031234375167,0.16040678001026076,0.4430309974647417,0.26838088574742225,0.34622222639627664,0.7121185698235326,0.42949435236905165,0.6041444640863711,0.4707078925956062,0.7456720441430437,0.5692584449330402,0.6878943383528224,0.23515579071134626,0.643733773896625,0.3039405684754522,0.49282296650717705,0.003555407379025336,0.04310651542708429,0.007394451175971517,0.019272348186095346,0.5195935081803171,0.17782244081395904,0.4359258431295472,0.28216669740379363,0.35293184165347624,0.6947029090198343,0.4365995067042462,0.5903586524299997
semseg-spunet-pheno4d-maize,2,Maize01,M01_0319_a,860826,0.8770291033126747,0.8851775294053085,0.8688806772200408,0.48749583194398133,0.933577010335266,0.6813580439183927,0.8720859640602234,0.5540229885057472,0.9131503754402286,0.6151945645460161,0.8061693608186268,0.005468003986868426,0.07852225653035573,0.013205920824882148,0.03570756459493556,0.3562696930878104,-0.04633458957507264,0.2287527990804703,0.03790144087324965,0.5207594102248643,0.9233636928877473,0.6482763042322044,0.839127662439425,0.5322483423749247,0.9420661595612949,0.6941925998529772,0.8844660194174757,0.5540229885057472,0.9131503754402286,0.6151945645460161,0.8061693608186268,0.0030470733922999538,0.04223269278576623,0.007054851967761197,0.01947780387674164,0.3338934378723388,-0.050579164188087056,0.22233552111317811,0.03171141319462345,0.5431356654403359,0.9276082675007618,0.6546935821994966,0.8453176901180512
semseg-spunet-pheno4d-maize,2,Maize01,M01_0321_a,1114990,0.28377413254080397,0.29425479805598875,0.2732934670256192,0.5278993435448578,0.45680826779655714,0.5700799790218959,0.5493188446326555,0.2504743833017078,0.17355132749764884,0.30763435459568056,0.2975711131315755,0.0047874868832904335,0.0907174055372694,0.011964232863075006,0.03901380281437502,-0.10541273088247882,-0.03140566510629905,-0.15508303426798425,-0.13967084634131155,0.3891868634232828,0.315179797647103,0.4388571668087882,0.4234449788821155,0.5326370757180157,0.4698438743038982,0.5954812751470133,0.5805164812093219,0.4212218649517685,0.2515472568970943,0.4788401253918495,0.4298319722143997,0.0013856626516829747,0.04260845388747881,0.00401976699342595,0.017002843074825785,-0.1931553377940881,-0.07692143305969223,-0.25338656772862744,-0.22140009417105688,0.4769294703348921,0.3606955656004962,0.5371607002694314,0.5051742267118609
semseg-spunet-pheno4d-maize,2,Maize01,M01_0324_a,1214597,0.8031468947751312,0.8103326327027658,0.7959611568474967,0.3978779840848806,0.7844712628350446,0.4736560577694571,0.6732737225036548,0.46416938110749184,0.5582257869979496,0.44357690041249265,0.4700367549139722,0.004475558559752741,0.0793275465030788,0.010634803148698704,0.0372172827695112,0.372123212178945,0.13179836985863413,0.3445304156841564,0.23149165606631772,0.43102368259618623,0.6713485249164971,0.45861647909097486,0.5716552387088135,0.27353215284249766,0.7517921326880986,0.37845163476198546,0.5990801237964236,0.475,0.5612210870949161,0.4485326977506331,0.47194737123602715,0.0029540662458412133,0.05798466487238154,0.007367052610865991,0.02686899440719844,0.4288808183538824,0.1466402848836239,0.389654728518822,0.26763314725890586,0.3742660764212488,0.6565066098915073,0.41349216625630925,0.5355137475162254
semseg-spunet-pheno4d-maize,2,Maize01,M01_0325_a,1407956,0.6588179391682678,0.6733201223945977,0.644315755941938,0.3653904130238167,0.7875134594677742,0.5434197478396373,0.6978297161936561,0.4008730447435431,0.6491401300090512,0.5248495270851247,0.6213501131533918,0.003832506129452909,0.07616644270133442,0.0091679001332428,0.03174673072169869,0.2756862102845879,-0.05950885557014485,0.12468330170588682,-0.0007719755052562061,0.3831317288836799,0.7183267947384127,0.534134637462381,0.659589914673524,0.26935123042505593,0.7612097124191964,0.48352067060392456,0.6531206951361661,0.4008730447435431,0.6506570627371199,0.5248495270851247,0.6213501131533918,0.0023857279630897558,0.049529246652594255,0.00594194704948166,0.021647693535877543,0.3237058015839683,-0.04711544840989035,0.15463284032374314,0.021582535023488836,0.33511213758429953,0.7059333875781582,0.5041850988445247,0.637235404144779
semseg-spunet-pheno4d-maize,2,Maize02,M02_0313_a,1729943,0.042035583303584895,0.006231532691870596,0.07783963391529919,0.44032158317872605,0.042221889504416826,0.3009578970817554,0.09576480861592199,0.0,0.0,0.0,0.0,0.0018873454212075195,0.0731989435490071,0.005434283094876536,0.026666774570029184,-0.17812520828577813,0.02092463855137648,-0.10844336523729281,-0.005846821004376099,0.22016079158936303,0.021110944752208413,0.1504789485408777,0.04788240430796099,0.44389027431421446,0.06450769582693376,0.3868843069873998,0.17111650485436894,0.0,0.0,0.0,0.0,0.0009358689852787057,0.017716190649056066,0.0020278124770584925,0.006695596328896386,-0.17990955385352234,0.009781735390118014,-0.151406570190115,-0.043522669123599575,0.22194513715710723,0.03225384791346688,0.1934421534936999,0.08555825242718447
semseg-spunet-pheno4d-maize,2,Maize02,M02_0315_a,1441265,0.21093953027443058,0.001980573385800008,0.41989848716306116,0.15789473684210525,0.010395581020345147,0.0709020709020709,0.022993739328400684,0.01551216902915218,0.0009925218611496142,0.0066743383199079406,0.0021888444410898935,0.003917392013266124,0.08916750215956122,0.00971507668610561,0.03474309027139353,0.12423607733880186,0.2052454788336832,0.17215132566344116,0.1983482383896853,0.08670345293562871,0.005694051440747381,0.03878820461098942,0.012591291884745288,0.18574108818011256,0.014540742873596314,0.09295904279797515,0.03270725388601036,0.021788129226145755,0.001410231472476172,0.009713615809747111,0.0032258064516129032,0.0022591265312069606,0.028956506957429757,0.004563352332846492,0.01289561600399649,0.10717492157130142,0.20296404310139432,0.15960320097056946,0.19297300010561894,0.10376460870312916,0.007975487173036243,0.05133632930386113,0.017966530168811633
semseg-spunet-pheno4d-maize,2,Maize02,M02_0317_a,861631,0.2663385952795376,0.0031512399444129104,0.5295259506146623,0.4006688963210702,0.02260045622038954,0.1923536439665472,0.0509131156613171,0.0,0.0,0.0,0.0,0.0025057130024337564,0.07108959635853399,0.0063577099709736535,0.028020115339397026,0.06600414711900252,0.25503836716934286,0.17016177329626403,0.24088203744887907,0.2003344481605351,0.01130022811019477,0.0961768219832736,0.02545655783065855,0.4088737201365188,0.03487301673254995,0.21654337592468056,0.07439066651264872,0.0,0.0,0.0,0.0,0.0017002638020219792,0.021432608622484566,0.0034515935475859156,0.010047224391880051,0.06190173521127823,0.24890208691326265,0.15806690731719736,0.22914326202321328,0.2044368600682594,0.017436508366274975,0.10827168796234028,0.03719533325632436
semseg-spunet-pheno4d-maize,2,Maize02,M02_0319_a,1133991,0.26152910390647716,0.0,0.5230582078129543,0.0,0.0,0.0,0.0,0.13160518444666003,0.017360930087065324,0.07598870056497176,0.03288452875519295,0.005290165442230141,0.09175469646584497,0.012909273530389571,0.04054705901545956,0.19572651168314714,0.2528486388629445,0.22353475362399128,0.2450868395288807,0.06580259222333001,0.008680465043532662,0.03799435028248588,0.016442264377596476,0.0,0.0,0.0,0.0,0.3680297397769517,0.028033842656901124,0.19078014184397163,0.060430463576158944,0.0009488611461642994,0.02094990171879671,0.002486792223218703,0.009587377677600616,0.07751423401800131,0.2475121825780266,0.16613903298449134,0.23131387211839768,0.18401486988847585,0.014016921328450562,0.09539007092198581,0.030215231788079472
semseg-spunet-pheno4d-maize,2,Maize02,M02_0321_a,1444663,0.26531754069746205,0.00020123370206254584,0.5304338476928615,0.03705281090289608,0.0022636604061141243,0.015929503473987458,0.004809065803256833,0.003620564808110065,0.0002221235006663705,0.001584786053882726,0.00046720239207624745,0.0029557066250052782,0.05950938038836739,0.006700524620620865,0.025219722523522788,0.24498085284195897,0.2640746487440718,0.256560395933527,0.2626794065997955,0.020336687855503074,0.0012428919533902475,0.008757144763935092,0.00263813409766654,0.08537782139352307,0.0032732693803474203,0.029356652092442224,0.0074139323203406,0.010706638115631691,0.0003251398101183509,0.0032164683177870698,0.0007394808844191378,0.0007122768424193047,0.021365536460752437,0.002223355896842378,0.009436802908359942,0.21727531094288466,0.2635183361022292,0.2490309804923474,0.2612408340950822,0.04804222975457738,0.0017992045952328855,0.016286560205114646,0.004076706602379869
semseg-spunet-pheno4d-maize,2,Maize02,M02_0324_a,1311008,0.3092411104227837,0.0,0.6184822208455674,0.0,0.0,0.0,0.0,0.44724409448818897,0.04227387691195953,0.4127874369040942,0.11320343964297376,0.0006720020015133394,0.02525003661304889,0.001778021186750958,0.008639916766335522,0.0856190631786892,0.28810417196680393,0.10284739197073658,0.2526393906012968,0.22362204724409449,0.021136938455979765,0.2063937184520471,0.05660171982148688,0.0,0.0,0.0,0.0,0.538899430740038,0.048214285714285716,0.46938775510204084,0.12785837226456848,0.0004035063096487588,0.016661988332641754,0.0011975518074641802,0.006205911786960873,0.03979139505276469,0.2851339675656408,0.07454723287176326,0.24531192429049944,0.269449715370019,0.024107142857142858,0.23469387755102042,0.06392918613228424
semseg-spunet-pheno4d-maize,2,Maize02,M02_0325_a,1671990,0.32014946167805935,0.0,0.6402989233561187,0.0,0.0,0.0,0.0,0.12209648600357356,0.038784133190389106,0.09865030674846625,0.06759647471549585,0.0017673550679130855,0.029864413064671438,0.0038199989234385372,0.010867887965837117,0.25910121867627256,0.3007573950828648,0.2708243083038262,0.28635122432031146,0.06104824300178678,0.019392066595194553,0.04932515337423313,0.03379823735774792,0.0,0.0,0.0,0.0,0.2403282532239156,0.050700741962077495,0.18962264150943398,0.10604026845637583,0.0005227303991052579,0.014522216041961973,0.0012805100508974335,0.004468328159857415,0.19998533506610155,0.2947990906970206,0.22533814092334237,0.26712932744987145,0.1201641266119578,0.025350370981038747,0.09481132075471699,0.053020134228187916
semseg-spunet-pheno4d-maize,3,Maize01,M01_0313_a,1554168,0.9639133369607291,0.9469099854410362,0.9809166884804219,0.5910052321050874,0.8983661701105238,0.7155155020512476,0.8482728935758097,0.29287039491121125,0.8999966542875305,0.5652363636363636,0.7982041587901701,0.008270019714728395,0.08313258283531767,0.017249743914428812,0.04058891960199927,0.5219755234525798,0.06473192476170198,0.32353740411692344,0.14067481077773913,0.4419378135081493,0.8991814121990271,0.6403759328438057,0.82323852618299,0.5996398559423769,0.8969132609070529,0.7077630035197497,0.805694597932783,0.29287039491121125,0.8999966542875305,0.5652363636363636,0.7982041587901701,0.004998816086806575,0.0359645804057219,0.009081386310875015,0.017505186054532072,0.517658211533935,0.06545837936343735,0.32741365338267236,0.1619639585992525,0.4462551254267941,0.8984549575972918,0.6364996835780568,0.8019493783614766
semseg-spunet-pheno4d-maize,3,Maize01,M01_0315_a,1301557,0.9971464167822388,0.99589876195555,0.9983940716089275,0.6713147410358565,0.9692816091954023,0.7990601503759398,0.9258359927847926,0.8128950695322377,0.9896022549326652,0.8898473788984738,0.9698181818181818,0.004201890504987488,0.06953517978851484,0.008962342794053583,0.0266388640681891,0.25504151149819165,0.01770448471820507,0.15269265214503203,0.049319329480751684,0.7421049052840472,0.9794419320640337,0.8444537646372068,0.9478270873014871,0.7767722473604827,0.9895029720500822,0.9060022650056625,0.9699166364624864,0.8128950695322377,0.9896022549326652,0.8898473788984738,0.9698181818181818,0.001003413603860607,0.02428860203586935,0.0023871409396591927,0.008337706300991812,0.20231275833587858,0.00759380329086512,0.09922159483017068,0.027279007641904718,0.7948336584463602,0.9895526134913737,0.8979248219520681,0.9698674091403341
semseg-spunet-pheno4d-maize,3,Maize01,M01_0317_a,803846,0.9922007026274446,0.9881777616781651,0.9962236435767242,0.6066542288557214,0.949059950336999,0.7541688155406567,0.8996926515786533,0.693200663349917,0.9664047842401501,0.8211610486891385,0.9228074902330594,0.006264881581795518,0.08452862861791935,0.013090815902548498,0.03494450429559891,0.34227325652462537,0.03446833533887017,0.204535770512547,0.08095063172158823,0.6499274461028193,0.9577323672885745,0.7876649321148976,0.9112500709058564,0.6576802507836991,0.9689410209813316,0.8292978208232445,0.9346692922506661,0.693200663349917,0.9664047842401501,0.8211610486891385,0.9228074902330594,0.003555407379025336,0.04310651542708429,0.007394451175971517,0.019272348186095346,0.31676024556063664,0.024527800016703738,0.16697126787125316,0.0634623113855819,0.675440457066808,0.9676729026107409,0.8252294347561915,0.9287383912418627
semseg-spunet-pheno4d-maize,3,Maize01,M01_0319_a,860826,0.9985692779126241,0.9984528750128316,0.9986856808124166,0.8371150729335495,0.9864591689395155,0.9292307692307692,0.9734607886296459,0.8120567375886525,0.9833452979181623,0.8968217411331184,0.9587482219061166,0.005468003986868426,0.07852225653035573,0.013205920824882148,0.03570756459493556,0.17398337265152308,0.013667044483785196,0.08554302273068026,0.03246477264474279,0.824585905261101,0.9849022334288389,0.9130262551819438,0.9661045052678813,0.8773474178403756,0.9898914099055355,0.9463982536987631,0.9798628209637706,0.8120567375886525,0.9833452979181623,0.8968217411331184,0.9587482219061166,0.0030470733922999538,0.04223269278576623,0.007054851967761197,0.01947780387674164,0.15386720019811007,0.011950924000775132,0.07695928049668332,0.029263756477680425,0.844702077714514,0.9866183539118489,0.9216099974159407,0.9693055214349436
semseg-spunet-pheno4d-maize,3,Maize01,M01_0321_a,1114990,0.8222196511036124,0.8909489966555184,0.7534903055517065,0.5379494007989347,0.720148796141111,0.5756877430505545,0.6663440498232621,0.303670745272525,0.6166812795203213,0.3371131585164186,0.410429122833573,0.0047874868832904335,0.0907174055372694,0.011964232863075006,0.03901380281437502,0.4014095780678825,0.1538046132728963,0.3658192003201258,0.28383306477519477,0.42081007303572987,0.6684150378307161,0.45640045078348657,0.5383865863284176,0.35642570281124497,0.8511675472984489,0.5344036697247706,0.7716419013824204,0.4607594936708861,0.8065447118373146,0.5028188865398168,0.6377749029754204,0.0013856626516829747,0.04260845388747881,0.00401976699342595,0.017002843074825785,0.41362705286254686,-0.006636478464269402,0.3036083729713187,0.117511248924692,0.40859259824106553,0.8288561295678818,0.5186112781322937,0.7047084021789204
semseg-spunet-pheno4d-maize,3,Maize01,M01_0324_a,1214597,0.8818214042864103,0.8915134820662323,0.8721293265065883,0.5746031746031746,0.964176918082999,0.7803308823529411,0.9367148613415501,0.5694504543487667,0.9165237020316027,0.693717277486911,0.8644353029169783,0.004475558559752741,0.0793275465030788,0.010634803148698704,0.0372172827695112,0.3097945898104397,-0.05852890577089054,0.14479732436648418,-0.018753677842853866,0.5720268144759706,0.9403503100573009,0.7370240799199261,0.9005750821292642,0.5620598591549296,0.9692424910775154,0.7866732968672302,0.9411789869952087,0.5694504543487667,0.9190963419051068,0.693717277486911,0.8694752680082753,0.0029540662458412133,0.05798466487238154,0.007367052610865991,0.02686899440719844,0.31606624753456214,-0.062348012204900716,0.1416261171093397,-0.02350572321533173,0.5657551567518482,0.944169416491311,0.7401952871770706,0.905327127501742
semseg-spunet-pheno4d-maize,3,Maize01,M01_0325_a,1407956,0.8293874019529978,0.859927649287637,0.7988471546183585,0.3120706575073602,0.4083396306845705,0.3331367055006636,0.34794150926973627,0.36160558464223386,0.45727963552882134,0.4156185210780926,0.44001826275539324,0.003832506129452909,0.07616644270133442,0.0091679001332428,0.03174673072169869,0.4925492808782007,0.3965777688463018,0.45500978866361963,0.43540751594043303,0.33683812107479705,0.43280963310669596,0.37437761328937813,0.39397988601256473,0.212656048213517,0.3094269786145129,0.21104683709647323,0.22220456591980509,0.36160558464223386,0.45727963552882134,0.4156185210780926,0.44001826275539324,0.0023857279630897558,0.049529246652594255,0.00594194704948166,0.021647693535877543,0.5422565855251223,0.4460340948813306,0.5160547228657149,0.4982759876153986,0.2871308164278754,0.38335330707166715,0.3133326790872829,0.33111141433759916
semseg-spunet-pheno4d-maize,3,Maize02,M02_0313_a,1729943,0.0006919731991435022,0.001250471465459715,0.00013347493282728925,0.15934331240946403,0.0089904046725073,0.0763372298972724,0.019770642201834863,0.019286403085824494,0.000960253841015364,0.008201105366375468,0.0021135820621209335,0.0018873454212075195,0.0731989435490071,0.005434283094876536,0.026666774570029184,-0.08862288454850076,-0.00428335605761783,-0.04157719443268044,-0.010250138932834395,0.08931485774764426,0.004975329256761332,0.04226916763182394,0.010942112131977898,0.210727969348659,0.014090953673129108,0.125,0.037406700225655266,0.031031807602792862,0.0015223218717940231,0.014949626259343516,0.004124820659971305,0.0009358689852787057,0.017716190649056066,0.0020278124770584925,0.006695596328896386,-0.12018791527658243,-0.007114664573318063,-0.06928283993052825,-0.020073787243669785,0.12087988847572594,0.007806637772461565,0.06997481312967176,0.020765760442813287
semseg-spunet-pheno4d-maize,3,Maize02,M02_0315_a,1441265,0.017429868363065166,0.0005144618768040529,0.03434527484932628,0.07310267857142858,0.004507139170824015,0.03125372778241679,0.010003436294910465,0.06411201179071481,0.0044402102720266755,0.0288908567633385,0.009723567543402131,0.003917392013266124,0.08916750215956122,0.00971507668610561,0.03474309027139353,-0.05117747681800654,0.01295619364163982,-0.012642423909812479,0.007566366443908868,0.0686073451810717,0.004473674721425345,0.030072292272877645,0.009863501919156298,0.08747913188647746,0.006317363103706026,0.04148195060164661,0.014297407912687585,0.0871743486973948,0.006293402777777778,0.04133016627078385,0.01424361493123772,0.0022591265312069606,0.028956506957429757,0.004563352332846492,0.01289561600399649,-0.06989687192887097,0.011124485422323263,-0.02397619007315006,0.003159356941102514,0.08732674029193613,0.006305382940741902,0.041406058436215226,0.014270511421962652
semseg-spunet-pheno4d-maize,3,Maize02,M02_0317_a,861631,0.1227479024856152,0.00016803436455513666,0.24532777060667527,0.03800967519004837,0.0019355292792792792,0.0168247170388498,0.004375497215592681,0.030539311241065625,0.0016456006442351458,0.013839811542991754,0.00369642154935116,0.0025057130024337564,0.07108959635853399,0.0063577099709736535,0.028020115339397026,0.0884734092700582,0.120957337523858,0.10741563819469443,0.11871194310314329,0.034274493215557,0.0017905649617572126,0.015332264290920779,0.004035959382471921,0.038787023977433006,0.002985884907709012,0.018790570550051247,0.006387921022067364,0.03333333333333333,0.0025526830328046926,0.016101404590613225,0.005463845617298303,0.0017002638020219792,0.021432608622484566,0.0034515935475859156,0.010047224391880051,0.08668772383023204,0.11997861851535835,0.10530191491528297,0.11682201916593238,0.03606017865538317,0.0027692839702568523,0.017445987570332236,0.005925883319682834
semseg-spunet-pheno4d-maize,3,Maize02,M02_0319_a,1133991,0.31466541452638686,0.0,0.6293308290527737,0.0,0.0,0.0,0.0,0.13426387504154205,0.04215108701319013,0.13290960451977402,0.06847189549026478,0.005290165442230141,0.09175469646584497,0.012909273530389571,0.04054705901545956,0.24753347700561584,0.2935898710197918,0.24821061226649985,0.28042946678125447,0.06713193752077103,0.021075543506595067,0.06645480225988701,0.03423594774513239,0.0,0.0,0.0,0.0,0.3754646840148699,0.06137138527591868,0.33368794326241136,0.12582781456953643,0.0009488611461642994,0.02094990171879671,0.002486792223218703,0.009587377677600616,0.12693307251895192,0.2839797218884275,0.14782144289518118,0.25175150724161866,0.18773234200743494,0.03068569263795934,0.16684397163120568,0.06291390728476821
semseg-spunet-pheno4d-maize,3,Maize02,M02_0321_a,1444663,0.14334923703368568,0.0,0.28669847406737137,0.0,0.0,0.0,0.0,0.15470773538676935,0.06574340793263904,0.151567129268673,0.051640792042391,0.0029557066250052782,0.05950938038836739,0.006700524620620865,0.025219722523522788,0.06599536934030101,0.11047753306736616,0.06756567239934919,0.11752884101249018,0.07735386769338468,0.03287170396631952,0.0757835646343365,0.0258203960211955,0.0,0.0,0.0,0.0,0.4295432458697765,0.03592950171709972,0.3026151930261519,0.08134673219394117,0.0007122768424193047,0.021365536460752437,0.002223355896842378,0.009436802908359942,-0.07142238590120256,0.1253844861751358,-0.007958359479390276,0.1026758709367151,0.21477162293488825,0.01796475085854986,0.15130759651307596,0.04067336609697059
semseg-spunet-pheno4d-maize,3,Maize02,M02_0324_a,1311008,0.17361437083261166,0.0,0.34722874166522333,0.0,0.0,0.0,0.0,0.3669291338582677,0.09810926899763157,0.2944475602916433,0.16806356808533798,0.0006720020015133394,0.02525003661304889,0.001778021186750958,0.008639916766335522,-0.009850196096522185,0.12455973633379588,0.026390590686790005,0.08958258678994267,0.18346456692913385,0.04905463449881579,0.14722378014582166,0.08403178404266899,0.0,0.0,0.0,0.0,0.44212523719165087,0.08543173702041938,0.33482142857142855,0.18982050651585936,0.0004035063096487588,0.016661988332641754,0.0011975518074641802,0.006205911786960873,-0.04744824776321377,0.13089850232240197,0.00620365654689739,0.07870411757468199,0.22106261859582543,0.04271586851020969,0.16741071428571427,0.09491025325792968
semseg-spunet-pheno4d-maize,3,Maize02,M02_0325_a,1671990,0.19260624791894743,0.0,0.38521249583789485,0.0,0.0,0.0,0.0,0.2641176470588235,0.22149046793760832,0.2470703125,0.25025623505295524,0.0017673550679130855,0.029864413064671438,0.0038199989234385372,0.010867887965837117,0.06054742438953567,0.08186101395014327,0.06907109166894743,0.0674781303924698,0.13205882352941176,0.11074523396880416,0.12353515625,0.12512811752647762,0.0,0.0,0.0,0.0,0.5137299771167048,0.2730530044067378,0.47267631947687994,0.3505554811939499,0.0005227303991052579,0.014522216041961973,0.0012805100508974335,0.004468328159857415,-0.06425874063940495,0.05607974571557853,-0.04373191181949254,0.01732850732197247,0.2568649885583524,0.1365265022033689,0.23633815973843997,0.17527774059697496
semseg-spunet-pheno4d-maize,4,Maize01,M01_0313_a,1554168,0.9622103082709164,0.9467217229780611,0.9776988935637717,0.5834894742643006,0.8980057664584334,0.7145066917748335,0.8477348541913268,0.20275642724622317,0.8838034059352939,0.49483636363636363,0.765527950310559,0.008270019714728395,0.08313258283531767,0.017249743914428812,0.04058891960199927,0.5690873575156544,0.07130572207405272,0.35753878056531785,0.15557890601997348,0.39312295075526194,0.8909045861968636,0.6046715277055985,0.8066314022509429,0.5705311250713878,0.882187319786967,0.6757841672890217,0.781118043738577,0.20275642724622317,0.8838034059352939,0.49483636363636363,0.765527950310559,0.004998816086806575,0.0359645804057219,0.009081386310875015,0.017505186054532072,0.5755665321121108,0.07921494540978591,0.37690004280822365,0.1888873112463484,0.3866437761588055,0.8829953628611305,0.5853102654626927,0.773322997024568
semseg-spunet-pheno4d-maize,4,Maize01,M01_0315_a,1301557,0.9980899643797008,0.9978239975395026,0.9983559312198991,0.7787819253438114,0.9834778293487463,0.8815155955620683,0.9591954437315262,0.7978208232445521,0.989375,0.8897535667963683,0.969286359530262,0.004201890504987488,0.06953517978851484,0.008962342794053583,0.0266388640681891,0.20978859008551898,0.01166354970532768,0.11245538320048243,0.03384906274880661,0.7883013742941818,0.9864264146743731,0.8856345811792183,0.9642409016308942,0.7418856259659969,0.989228917189381,0.9020172910662824,0.9690176781483506,0.7978208232445521,0.989375,0.8897535667963683,0.969286359530262,0.001003413603860607,0.02428860203586935,0.0023871409396591927,0.008337706300991812,0.22823673977442627,0.008788005785010267,0.10220453544837538,0.028937945540394416,0.7698532246052745,0.9893019585946905,0.8958854289313254,0.9691520188393064
semseg-spunet-pheno4d-maize,4,Maize01,M01_0317_a,803846,0.9814846610981658,0.9768000784775358,0.9861692437187958,0.5340472267984624,0.9023130937629079,0.6579065925814687,0.8447094478850968,0.3651406508549366,0.8718735788994998,0.4713216957605985,0.7627005347593583,0.006264881581795518,0.08452862861791935,0.013090815902548498,0.03494450429559891,0.5318907222714663,0.09439132476696188,0.4168705169271322,0.17777966977593818,0.4495939388266995,0.8870933363312039,0.5646141441710336,0.8037049913222276,0.47586520947176686,0.9108372598767669,0.6173285198555957,0.8240523142944722,0.3651406508549366,0.8990621336459554,0.4713216957605985,0.7681432610744581,0.003555407379025336,0.04310651542708429,0.007394451175971517,0.019272348186095346,0.5609817309348141,0.07653496433680462,0.4371595532900687,0.18538687341370064,0.4205029301633517,0.9049496967613612,0.5443251078080971,0.7960977876844652
semseg-spunet-pheno4d-maize,4,Maize01,M01_0319_a,860826,0.9883943333829144,0.9897772615518776,0.9870114052139513,0.7347876004592423,0.9751293020879893,0.8759780256367571,0.9514883547141612,0.5429056924384027,0.9558058307791004,0.7388591800356507,0.8916652105539052,0.005468003986868426,0.07852225653035573,0.013205920824882148,0.03570756459493556,0.3495476869340919,0.02292676694936957,0.18097573054671057,0.06681755074888118,0.6388466464488225,0.9654675664335448,0.8074186028362038,0.9215767826340332,0.7288306451612904,0.9729800400941341,0.8672706681766704,0.9468449931412894,0.5429056924384027,0.9558058307791004,0.7388591800356507,0.8916652105539052,0.0030470733922999538,0.04223269278576623,0.007054851967761197,0.01947780387674164,0.35252616458306785,0.024001397946297187,0.1853294092767539,0.06913923153531698,0.6358681687998465,0.9643929354366172,0.8030649241061605,0.9192551018475974
